timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;WRG1_Q_cap;WRG1_T_K;WRG2_Q_cap;WRG2_T_K;WRG3_Q_cap;WRG3_T_K;WRG4_Q_cap;WRG4_T_K;P_buy_MW;P_sell_MW;Q_dump_MWth;HP1_Q_th_MW;HP1_Pel_MW;HP1_on;HP2_Q_th_MW;HP2_Pel_MW;HP2_on;HP3_Q_th_MW;HP3_Pel_MW;HP3_on;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;HKW_Q_th_MW;HKW_fuel_MW;HKW_Pel_MW;GTOST_Q_th_MW;GTOST_fuel_MW;GTOST_Pel_MW;BMHKW_Q_th_MW;BMHKW_fuel_MW;BMHKW_Pel_MW;HWS_Q_th_MW;HWS_fuel_MW;HWW_Q_th_MW;HWW_fuel_MW;AVA_Q_th_MW;AVA_fuel_MW;P2H_Q_th_MW;P2H_Pel_MW
2023-01-03T12:00:00;164,5;96,2;374,63630014883;0;328,45;0;329,95;0;330,25;0,08276481099999984;284,9975;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;24,125;24,125;0;0
2023-01-03T13:00:00;160,91;96,5;385,38346071059595;0;327,45;0;328,54999999999995;0;328,54999999999995;0,1016763199999998;285,0625;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;24,424999999999997;24,424999999999997;0;0
2023-01-03T14:00:00;163,06;95,1;392,518688670536;0;327,45;0;327,65;0;328,15;0,08179478999999984;285;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;23,02499999999999;23,02499999999999;0;0
2023-01-03T15:00:00;167,73;94,5;392,474989208308;0;328,25;0;329,25;0;329,54999999999995;0,054693564999999826;284,8125;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;22,424999999999997;22,424999999999997;0;0
2023-01-03T16:00:00;166,61;96,4;402,427345631515;0;328,45;0;329,45;0;330,04999999999995;0,05869162099999984;284,8075;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;24,325000000000003;24,325000000000003;0;0
2023-01-03T17:00:00;170,72;96,7;398,380303933315;0;328,54999999999995;0;329,65;0;330,15;0,060155279999999846;284,80499999999995;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;24,625;24,625;0;0
2023-01-03T18:00:00;168,93;95;389,146529914771;0;328,45;0;329,54999999999995;0;330,04999999999995;0,08338369999999981;284,9375;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;22,924999999999997;22,924999999999997;0;0
2023-01-03T19:00:00;160,99;94,1;404,06926081736697;0;328,45;0;329,34999999999997;0;329,84999999999997;0,09928410999999981;285,0625;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;22,02499999999999;22,02499999999999;0;0
2023-01-03T20:00:00;149,62;90;354,44921013817196;0;328,65;0;329,75;0;330,34999999999997;0,1025644449999998;285,0625;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;17,924999999999997;17,924999999999997;0;0
2023-01-03T21:00:00;130,99;88,6;315,15074731245903;0;329,15;0;330,04999999999995;0;330,34999999999997;0,09775641899999978;285,075;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;16,52499999999999;16,52499999999999;0;0
2023-01-03T22:00:00;114,27;81,2;327,09715400227503;0;329,04999999999995;0;329,84999999999997;0;330,25;0,08160060599999978;284,95;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;9,125;9,125;0;0
2023-01-03T23:00:00;93,66;76,8;315,394021831386;0;329,25;0;329,75;0;330,45;0,08545789599999974;284,9575;0;5,474226804123711;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;15;30,927835051546396;5,474226804123711;0;0;0;0;4,724999999999994;4,724999999999994;0;0
2023-01-04T00:00:00;80,89;73,6;303,495303699533;0;328,95;0;329,25;0;329,95;0,07464901599999989;284,9;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;0;0;0;0;0;0;0;16,52499999999999;16,52499999999999;0;0
2023-01-04T01:00:00;70,67;74,8;306,73685103686597;0;328,95;0;329,65;0;330,25;0,071436802;284,905;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;0;0;0;0;0;0;0;17,724999999999994;17,724999999999994;0;0
2023-01-04T02:00:00;40;74,1;296,269035321984;0;328,45;0;329,34999999999997;0;329,65;0,058120524000000014;284,78;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075000000000003;0;0;0;0;0;0;0;0;0;0;0;0;0;17,02499999999999;17,02499999999999;0;0
